ID,var_rpta_alt,Prob_uno
385004#946685#133657,0,0.23098543581904926
451824#624017#456325,1,0.9993352244619401
24909#520862#559480,0,0.08897603921136982
305537#32827#876023,0,0.00663157524983146
135#832182#248160,0,0.23098543581904926
570658#285451#797610,0,0.411562711077192
560807#652709#427633,0,0.33728098757388086
35900#443845#636477,0,0.20217191003540955
240804#988882#91460,1,0.5518606301020115
266807#512280#568062,0,0.33728098757388086
109175#175061#913045,0,0.023733894550191318
521726#646924#433418,0,0.2596719731922818
16727#249537#833463,1,0.9724590251124023
464068#558773#521569,0,0.2903088436100482
126550#771077#309265,0,0.33728098757388086
43068#756633#323709,1,0.9415193202319434
65908#311501#771642,1,0.9996968773893252
191657#94335#993442,1,0.9724590251124023
94521#879854#200488,0,0.23098543581904926
23238#95963#991811,1,0.9934153108680501
205182#663944#416398,0,0.05379115619386631
535646#392265#687635,1,0.9999709912197609
392064#747516#332826,1,1.0
245509#816315#264027,1,1.0
153806#144166#943937,1,0.7520272847718318
476656#209936#872798,1,1.0
431954#528251#552091,0,0.43439253023035046
12453#261693#821292,0,0.3607844652305567
194790#870518#209824,0,0.4747621215454522
585469#745439#334903,0,0.08897603921136982
212931#652121#428221,0,0.33728098757388086
133444#255290#827698,1,0.9724590251124023
491124#890661#189681,1,0.9993352244619401
100087#643634#436708,1,0.9029857763017476
505774#829892#250450,0,0.14166766184516633
9291#143267#944836,0,0.07730110571879828
406246#1046608#33734,0,0.43439253023035046
408157#755281#325061,0,0.08897603921136982
84096#439492#640811,0,0.0
57341#944341#136001,1,0.9999709912197609
467468#729097#351245,1,0.5518606301020115
16924#622500#457842,0,0.23098543581904926
391483#293974#789112,0,0.22394456145568623
206256#894191#186151,0,0.23098543581904926
348143#690834#389508,0,0.3147603503072307
503516#685450#394892,0,0.4747621215454522
632168#975763#104579,0,0.2903088436100482
567481#214774#867981,1,0.9999709912197609
176845#176566#911541,1,0.9724590251124023
490397#159275#928832,0,0.047452410865773564
513685#230032#852800,0,0.22394456145568623
205679#779257#301085,0,0.3147603503072307
253101#234132#848712,1,0.7421941771643267
94604#43242#1061578,1,0.8400751673512431
623189#469396#610946,1,0.8372750911718035
574178#500602#579740,0,0.21735792876953922
538699#12043#997328,1,0.7161888727087709
76831#422855#657128,0,0.023733894550191318
39516#562087#518255,1,0.9029857763017476
565490#905807#174535,1,0.9029857763017476
393555#692731#387611,0,0.05379115619386631
394583#209941#872793,0,0.08339025562139155
502179#178672#909449,0,0.22394456145568623
218261#552687#527655,0,0.33728098757388086
587704#1038603#41739,0,0.01685045332966568
456911#292395#790670,1,0.9999709912197609
287746#186397#901754,0,0.053645040240858345
170488#827698#252644,0,0.14166766184516633
612160#367238#712620,1,0.8400751673512431
156598#1057792#22550,0,0.30620018266999693
57971#175094#913010,0,0.411562711077192
488417#613588#466754,0,0.33728098757388086
542930#230612#852224,1,0.7611963728479355
565778#1035002#45340,1,0.954902910610463
434485#76186#1028884,1,1.0
153509#349624#731135,0,0.047452410865773564
239593#402111#677807,1,0.9996968773893252
387715#289860#793200,1,0.9724590251124023
480723#365372#714485,1,1.0
563105#1044995#35347,0,0.23098543581904926
104406#167490#920637,1,0.9724590251124023
58918#868998#211344,0,0.4747621215454522
598063#895634#184708,0,0.031968722679185796
178996#706910#373432,0,0.4747621215454522
252710#429334#650662,0,0.3364067008422773
338355#178103#910014,1,0.9999709912197609
354667#760711#319631,0,0.12666589996768196
27690#43587#1061231,0,0.14166766184516633
536993#286287#796774,1,0.8904291589246356
431283#590979#489363,1,0.7392306996791878
125382#276077#806950,1,0.9724590251124023
192071#975244#105098,1,1.0
414317#1005977#74365,0,0.4747621215454522
103159#156149#931949,0,0.023733894550191318
601381#542811#537531,0,0.05527875525461623
35068#148917#939176,0,0.047452410865773564
227838#917270#163072,0,0.23098543581904926
454849#683285#397057,1,0.9999709912197609
261562#615313#465029,0,0.4747621215454522
309134#16064#1004807,0,0.00663157524983146
445385#815455#264887,0,0.3147603503072307
227937#1077249#3093,1,0.9993352244619401
95437#484363#595979,0,0.03780566093616078
222064#538831#541511,0,0.30620018266999693
485064#273622#809394,1,0.9999709912197609
256663#610283#470059,0,0.43439253023035046
116368#136786#951317,1,0.8053828499878074
205391#488128#592214,0,0.2903088436100482
202859#544841#535501,1,1.0
70754#985991#94351,0,0.3147603503072307
362607#171302#916831,1,1.0
121888#823625#256717,1,0.954902910610463
485333#573821#506521,0,0.30620018266999693
173742#100517#987260,0,0.22394456145568623
120455#286550#796512,0,0.22394456145568623
360201#294316#788773,0,0.22394456145568623
459857#742595#337747,0,0.30620018266999693
378617#250214#832783,0,0.053645040240858345
549679#775486#304856,0,0.2854303707670137
46187#205379#879884,1,0.8926608266433627
163066#225072#857737,0,0.22394456145568623
214448#522614#557728,0,0.14166766184516633
317320#745682#334660,0,0.33728098757388086
453547#496933#583409,0,0.2854303707670137
516497#794444#285898,0,0.031968722679185796
266598#757515#322827,0,0.03506666981562688
184581#1003977#76365,0,0.43439253023035046
155969#567243#513099,0,0.43439253023035046
477507#640833#439509,0,0.2094245198038444
92012#993769#86573,0,0.4747621215454522
11467#172382#915741,1,0.9999709912197609
444435#1008655#71687,0,0.2903088436100482
632724#208304#874405,1,0.8926608266433627
256964#968235#112107,1,0.9993394982489838
416518#11646#1012932,0,0.023733894550191318
453410#293299#789778,0,0.22394456145568623
210201#628226#452116,0,0.08897603921136982
175101#345973#734721,0,0.19147214241975938
293751#1035251#45091,1,0.6453734705893941
177466#250321#832678,0,0.053645040240858345
141594#87309#1017955,0,0.0031988949262496276
524975#682206#398136,1,0.8372750911718035
243866#831915#248427,0,0.33728098757388086
369809#716288#364054,1,1.0
110245#519908#560434,1,0.8833194688506285
554588#867797#212545,0,0.031968722679185796
465234#412768#667146,0,0.053645040240858345
223468#972280#108062,0,0.43439253023035046
41821#341364#739285,1,0.9068327412763543
249755#143772#944332,1,0.9996968773893252
207744#378029#701829,1,0.7520272847718318
285595#856394#223948,0,0.03402884039623596
203768#323027#760107,0,0.023733894550191318
543982#467858#612484,0,0.03634502254226607
216562#842683#237659,0,0.13674005848449466
337319#880372#199970,0,0.4747621215454522
515885#602803#477539,1,1.0
619076#397976#681924,1,0.9888494837849005
464826#683610#396732,1,1.0
408624#766982#313360,0,0.2903088436100482
60699#411905#668014,0,0.09119343906596916
187497#837762#242580,0,0.031968722679185796
128122#924384#155958,0,0.4747621215454522
424045#214466#868294,1,0.9782382793183042
500321#756891#323451,0,0.05379115619386631
260499#235136#847742,1,1.0
160086#432097#647975,0,0.023733894550191318
333516#708836#371506,0,0.2854303707670137
81349#888538#191804,1,0.9993394982489838
62030#89555#1015758,1,0.9923534807513394
546750#138144#949952,1,1.0
237162#235339#847543,0,0.03402884039623596
117351#812346#267996,0,0.43439253023035046
545443#893017#187325,0,0.03506666981562688
239072#92996#994772,1,0.7161888727087709
171485#551271#529071,0,0.02335207218003782
146880#830043#250299,0,0.43439253023035046
137198#912601#167741,0,0.23098543581904926
170533#886489#193853,0,0.23098543581904926
120187#407152#672767,1,0.9999709912197609
301734#961371#118971,1,1.0
30689#787668#292674,0,0.08897603921136982
127425#348568#732179,0,0.09119343906596916
29212#472310#608032,0,0.09298710503926708
499650#429455#650542,1,0.9996968773893252
588304#645370#434972,0,0.21735792876953922
572297#694207#386135,0,0.4747621215454522
521028#697043#383299,1,0.954902910610463
429250#1054940#25402,0,0.2649737983073256
59906#499014#581328,0,0.43439253023035046
88560#344263#736415,1,0.9724590251124023
11211#1016285#64057,1,0.9993352244619401
104059#1011021#69321,0,0.30620018266999693
561378#686988#393354,0,0.4747621215454522
346955#581785#498557,0,0.031968722679185796
218396#1064502#15840,1,0.954902910610463
179642#207661#875041,0,0.22394456145568623
531247#788943#291399,0,0.05379115619386631
160374#571606#508736,0,0.33728098757388086
589494#378669#701185,1,0.9724590251124023
261679#1051761#28581,1,0.9999709912197609
625985#897876#182466,1,0.954902910610463
288472#751157#329185,0,0.21735792876953922
229521#991311#89031,0,0.43439253023035046
53054#334426#746156,1,0.8904291589246356
306445#31416#883426,0,0.023733894550191318
569307#557475#522867,0,0.4747621215454522
214234#1063590#16752,0,0.2903088436100482
120845#235270#847611,0,0.22394456145568623
173979#103743#984029,0,0.09119343906596916
58881#723097#357245,1,1.0
531755#99604#988179,1,1.0
67809#2545#1074227,0,0.046085050094182164
32906#693453#386889,0,0.2903088436100482
605375#320396#762761,1,0.9999709912197609
436911#16433#1074825,0,0.03251291905599513
510784#461296#619043,1,0.8904291589246356
57882#993436#86906,1,1.0
482599#770074#310268,0,0.4747621215454522
23282#176218#911880,0,0.0
92864#227117#855703,1,0.9999709912197609
438209#911537#168805,1,0.9415193202319434
453038#407654#672262,0,0.053645040240858345
126658#625775#454567,0,0.08897603921136982
392358#1009231#71111,1,0.9029857763017476
4266#243351#839652,0,0.0
465929#676688#403654,1,0.8053828499878074
209066#223693#859107,1,0.9724590251124023
438246#789843#290499,0,0.3147603503072307
33426#18188#1006692,0,0.023733894550191318
379453#397377#682523,1,1.0
165311#176675#911432,1,1.0
461490#589748#490594,1,1.0
612336#192300#895941,0,0.411562711077192
328838#737224#343118,0,0.43439253023035046
411678#288022#795047,0,0.22394456145568623
532578#789036#291306,1,1.0
451503#913211#167131,0,0.13674005848449466
254776#408281#671635,0,0.22394456145568623
269117#975429#104913,1,0.9999709912197609
481803#708587#371755,0,0.43439253023035046
217465#1063783#16559,0,0.43439253023035046
538238#851120#229222,0,0.12666589996768196
38478#711889#368453,0,0.4747621215454522
40320#343278#737386,0,0.047452410865773564
334173#53021#1051929,1,1.0
206439#185491#902655,0,0.4318999578250385
595967#490028#590314,0,0.33728098757388086
58421#627537#452805,1,1.0
373242#840372#239970,1,0.8752717902974312
31604#822151#258191,1,0.8053828499878074
164618#379466#700388,1,0.9996968773893252
282147#852987#227355,0,0.33728098757388086
282639#1014369#65973,0,0.2094245198038444
34201#481156#599186,0,0.33728098757388086
304731#815720#264622,0,0.33728098757388086
338109#287023#796039,1,0.9068327412763543
190137#453591#626747,1,0.9996968773893252
538688#810523#269819,0,0.3147603503072307
449193#147383#940711,1,0.9724590251124023
389820#25599#1006351,1,0.8569449345265727
54746#202688#882551,1,0.8372750911718035
453989#364739#715114,1,1.0
623956#161584#926521,0,0.22394456145568623
294076#1031363#48979,0,0.12666589996768196
143910#560206#520136,1,1.0
104566#1012330#68012,1,0.9999709912197609
243524#852050#228292,1,1.0
290383#776470#303872,0,0.30620018266999693
420460#311879#771267,1,1.0
372675#280384#802655,1,0.9724590251124023
42560#545185#535157,0,0.23098543581904926
233975#721118#359224,0,0.4747621215454522
123411#835715#244627,0,0.23098543581904926
375216#96306#991464,1,0.8569449345265727
99476#662380#417962,1,0.9996968773893252
98039#409967#669952,0,0.014655883517253226
628778#369814#710040,1,0.9724590251124023
601108#345700#734989,0,0.22394456145568623
110452#566488#513854,0,0.43439253023035046
85738#1015467#64875,1,0.5518606301020115
14042#345394#735288,1,0.9996968773893252
24935#986857#93485,0,0.17089422736417378
221615#808164#272178,0,0.43439253023035046
382447#209468#873260,0,0.22394456145568623
347251#157864#930238,1,0.7161888727087709
45761#633105#447237,1,0.9952022085835432
300270#741046#339296,0,0.2903088436100482
520307#73255#1031799,0,0.12056207552001931
492899#443416#636898,1,0.8569449345265727
232093#798075#282267,0,0.2596719731922818
84866#209707#873029,0,0.002686380741353082
263097#495103#585239,0,0.33728098757388086
27690#1002131#78211,0,0.14166766184516633
223137#731817#348525,1,1.0
632325#387399#692453,1,0.9068327412763543
151547#576350#503992,0,0.08897603921136982
287293#275184#807844,0,0.22394456145568623
619582#774189#306153,1,0.6453734705893941
231022#891948#188394,0,0.031968722679185796
531684#663101#417241,0,0.33728098757388086
126411#536338#544004,0,0.4747621215454522
171838#751169#329173,0,0.14166766184516633
279428#770467#309875,1,0.56995756291886
561129#772157#308185,0,0.4747621215454522
29767#272314#810698,0,0.03251291905599513
510559#377852#702008,0,0.22394456145568623
270461#137024#951081,1,0.8904291589246356
438702#126410#961423,1,0.9724590251124023
82020#754718#325624,1,1.0
315966#786901#293441,1,1.0
256067#986465#93877,1,0.9999709912197609
631131#1014066#66276,1,1.0
371259#668591#411751,0,0.43439253023035046
230188#1064209#16133,0,0.23098543581904926
532308#884816#195526,1,0.9999709912197609
569375#889545#190797,0,0.031968722679185796
127705#805759#274583,1,0.56995756291886
575049#915912#164430,0,0.031968722679185796
254731#129115#958735,0,0.2854303707670137
621187#886299#194043,0,0.4747621215454522
28703#788535#291807,1,0.9029857763017476
271218#454740#625602,1,0.8904291589246356
122346#1012571#67771,0,0.23098543581904926
101576#639160#441182,0,0.4747621215454522
615552#693879#386463,1,1.0
249398#721206#359136,0,0.43439253023035046
552157#297659#785444,0,0.22394456145568623
6886#969317#111025,1,0.6541158031974726
454971#895632#184710,0,0.031968722679185796
585550#869919#210423,0,0.031968722679185796
434206#155121#932987,0,0.411562711077192
38229#204880#880371,1,1.0
514969#679160#401182,0,0.33728098757388086
556768#504139#576203,0,0.031968722679185796
209215#821531#258811,0,0.05379115619386631
218755#995031#85311,0,0.03634502254226607
459886#360283#719580,1,0.9999709912197609
67222#180512#907613,0,0.053645040240858345
301294#402362#677559,0,0.22394456145568623
308501#1045614#34728,0,0.17854010006456644
308837#505340#575002,0,0.023392103042993682
415225#398487#681425,0,0.411562711077192
307174#587630#492712,1,1.0
197128#516149#564193,0,0.03506666981562688
245414#154781#933334,0,0.053645040240858345
415335#1051253#29089,0,0.33728098757388086
74258#1037947#42395,0,0.01685045332966568
52354#985634#94708,0,0.16452100427294822
233845#721946#358396,1,0.8963934264908482
291633#477845#602497,1,0.9993394982489838
452953#799181#281161,0,0.3147603503072307
136420#366283#713569,0,0.014655883517253226
231123#251141#831859,1,0.9724590251124023
400391#462640#617702,1,0.9963940569882458
328657#124927#962899,1,0.6258780792829961
152143#202787#882448,0,0.25577495813763695
181382#984539#95803,1,0.8614680451386739
249219#935571#144771,0,0.36173235614210214
544379#158718#929394,0,0.22394456145568623
290474#842739#237603,1,0.9415193202319434
299571#555184#525158,0,0.17854010006456644
104512#378582#701272,0,0.03634502254226607
215498#196589#891669,0,0.04283430628634465
467241#950707#129635,1,0.8053828499878074
6318#17386#1077611,1,0.8099701705632273
121971#1011399#68943,0,0.12666589996768196
372889#976023#104319,0,0.12666589996768196
584137#401567#678348,0,0.22394456145568623
69343#444389#635940,1,1.0
493238#833258#247084,0,0.4747621215454522
32672#368912#710944,1,0.9724590251124023
510490#62207#1042780,0,0.041465701228359624
16487#851684#228658,1,1.0
15166#163109#925008,0,0.0144041786452436
209530#816169#264173,0,0.4747621215454522
613967#772341#308001,1,0.9996968773893252
390191#60896#1044080,0,0.023733894550191318
542527#15579#998096,1,0.9999709912197609
104838#638055#442287,0,0.2596719731922818
544860#616214#464128,0,0.2903088436100482
108359#348448#739706,0,0.09119343906596916
391324#146865#941228,1,0.9999709912197609
131703#449060#631298,1,0.9999709912197609
264032#509225#571117,0,0.30620018266999693
377495#827729#252613,1,0.9993352244619401
159863#1061085#19257,0,0.4747621215454522
315447#784678#295664,1,0.9988098553943502
91851#456480#623845,1,0.9724590251124023
557119#742240#338102,1,0.5518606301020115
451663#455043#625300,0,0.22394456145568623
554253#700131#380211,0,0.43439253023035046
125087#545847#534495,0,0.2903088436100482
146611#171091#917048,0,0.4318999578250385
542266#291098#791958,0,0.22394456145568623
215228#716770#363572,1,0.8372750911718035
490777#825734#254608,0,0.08897603921136982
606446#1009234#71108,0,0.03506666981562688
24486#826748#253594,1,0.6453734705893941
13432#350443#730320,0,0.19972724053591528
263096#614446#465896,1,1.0
327563#59723#1045253,0,0.046085050094182164
313563#23761#999400,0,0.00663157524983146
156365#548155#532187,0,0.43439253023035046
601449#76726#1028345,1,0.9724590251124023
23462#430138#649864,1,0.8904291589246356
36646#484487#595855,0,0.30620018266999693
561012#307555#775567,0,0.22394456145568623
82111#675236#405106,0,0.43439253023035046
593524#1067602#12740,1,0.9993352244619401
225441#1028805#51537,0,0.33728098757388086
11008#625545#454797,0,0.33728098757388086
552535#906594#173748,0,0.031968722679185796
398252#96676#991097,1,0.9888494837849005
58805#656066#424276,0,0.031968722679185796
379110#957851#122491,0,0.4747621215454522
263220#756938#323404,0,0.4747621215454522
65294#330710#749840,0,0.09119343906596916
199263#143475#944626,1,1.0
81946#617178#463164,0,0.06734350286364933
121658#729463#350879,1,1.0
620920#528809#551533,1,0.8752717902974312
231001#830236#250106,0,0.03634502254226607
446588#86243#1019022,1,0.9999709912197609
300370#165613#922506,1,0.9999709912197609
416811#76783#1028291,1,0.6848396604435747
371270#107582#980213,0,0.023733894550191318
290619#435934#644301,1,0.9999709912197609
161326#599910#480432,1,1.0
566911#739447#340895,1,1.0
61355#375988#703863,1,0.9724590251124023
72176#132309#955607,0,0.25926814326060305
371486#757204#323138,0,0.3147603503072307
347952#872447#207895,0,0.12666589996768196
48391#903123#177219,0,0.031968722679185796
270385#662422#417920,0,0.03506666981562688
155687#260807#822180,1,1.0
381544#1065621#14721,0,0.23605591756189273
438199#137949#950155,1,0.9999709912197609
503911#228274#854555,1,0.9999709912197609
384568#991609#88733,0,0.43439253023035046
630713#1074891#5451,0,0.33728098757388086
38972#396322#683589,0,0.22394456145568623
633237#52439#1052508,1,1.0
238662#351863#728923,1,0.5488734791843455
431200#836442#243900,0,0.4747621215454522
604214#498217#582125,0,0.43439253023035046
25250#1012334#68008,0,0.031968722679185796
27112#471296#609046,0,0.09298710503926708
322884#70471#1034578,0,0.10400354665945044
218809#736276#344066,0,0.30620018266999693
312010#585793#494549,1,1.0
426039#745759#334583,0,0.3147603503072307
504421#836136#244206,1,1.0
450660#72225#1032835,1,0.9999709912197609
327907#425428#654549,1,0.9999709912197609
60994#1079823#519,0,0.023392103042993682
409172#811911#268431,1,1.0
350953#702012#378330,1,0.5518606301020115
543943#571801#508541,1,1.0
222328#830111#250231,1,1.0
256719#964995#115347,1,1.0
323910#826506#253836,1,0.9993352244619401
70065#501059#579283,0,0.17089422736417378
50824#854724#225618,1,0.8499609758472696
465169#251383#831615,0,0.047452410865773564
242000#781306#299036,0,0.04088812503507524
407964#8461#1076688,0,0.023733894550191318
395230#231663#851170,1,1.0
314893#16498#1011827,0,0.00663157524983146
628532#849286#231056,0,0.23098543581904926
162168#799757#280585,0,0.43439253023035046
40180#522930#557412,0,0.17089422736417378
284342#598500#481842,1,1.0
484809#952716#127626,0,0.4747621215454522
12253#293100#789976,1,1.0
194490#1045585#34757,0,0.05379115619386631
182606#1046394#33948,1,0.7492678475346165
462332#636906#443436,0,0.23098543581904926
165045#350145#730617,1,1.0
504196#868560#211782,0,0.031968722679185796
329715#256522#826457,0,0.053645040240858345
308359#740245#340097,0,0.08897603921136982
453271#683222#397120,1,1.0
325832#419182#660808,0,0.0
130404#194171#894082,1,1.0
165272#1037655#42687,0,0.33728098757388086
205168#663475#416867,0,0.03506666981562688
582626#38812#1065743,0,0.3607844652305567
388843#591084#489258,0,0.30620018266999693
578458#1038977#41365,0,0.06734350286364933
609122#653354#426988,1,0.9993352244619401
564770#126146#961685,1,1.0
213792#737188#343154,0,0.14166766184516633
10799#91551#996212,0,0.22394456145568623
608010#785596#294746,1,0.9993394982489838
323731#64637#1040369,0,0.3607844652305567
195681#603169#477173,0,0.023733894550191318
476020#3934#1072332,0,0.25577495813763695
248632#822659#257683,0,0.3147603503072307
107424#1023456#56886,1,0.8372750911718035
521661#503202#577140,0,0.23098543581904926
267686#724969#355373,0,0.33728098757388086
321654#910264#170078,0,0.05379115619386631
556482#212557#870197,1,0.9724590251124023
433020#979844#100498,1,0.8871466812987802
250890#234224#848625,1,0.9999709912197609
327870#809331#271011,0,0.3147603503072307
501459#13543#1004963,1,0.9724590251124023
431347#753835#326507,0,0.01685045332966568
367308#181662#906473,0,0.22394456145568623
432422#803238#277104,0,0.43439253023035046
61741#396068#683838,0,0.023733894550191318
257688#110034#977764,0,0.22394456145568623
426101#736993#343349,1,0.8372750911718035
352702#159190#928919,1,0.9029857763017476
401879#391207#688698,1,1.0
34510#1036626#43716,0,0.12666589996768196
522014#140319#947781,0,0.07730110571879828
103723#1026786#53556,0,0.08897603921136982
432874#958833#121509,0,0.4747621215454522
458290#105371#982409,0,0.22394456145568623
534445#1027969#52373,0,0.30620018266999693
391538#595557#484785,1,0.9752785920525963
313357#495883#584459,0,0.023733894550191318
199290#767525#312817,1,0.8904291589246356
517239#712587#367755,0,0.2903088436100482
596660#393322#686588,0,0.06734350286364933
409404#745401#334941,0,0.031968722679185796
231987#1078936#1406,1,0.954902910610463
16676#342131#738529,0,0.002686380741353082
80619#405307#674616,1,0.9999709912197609
396475#989356#90986,1,1.0
352500#427104#652879,1,0.8904291589246356
230878#565345#514997,1,0.9993352244619401
455445#540449#539893,0,0.33728098757388086
530959#661509#418833,0,0.33728098757388086
366846#255345#827639,1,1.0
80308#945562#134780,0,0.12666589996768196
47163#487906#592436,0,0.33728098757388086
486759#880009#200333,0,0.12666589996768196
591614#1073298#7044,1,0.8372750911718035
156294#273150#809867,1,1.0
376507#730791#349551,0,0.4747621215454522
336553#300565#782547,0,0.12280369927951906
239397#403167#676753,0,0.22394456145568623
366662#992609#87733,0,0.43439253023035046
304835#351890#728897,0,0.411562711077192
596308#587970#492372,0,0.3147603503072307
181483#235916#846987,1,0.8904291589246356
314095#19712#1010110,0,0.02594646275268437
622861#99170#988605,1,0.9724590251124023
248014#20098#1076674,1,0.9999709912197609
601825#542313#538029,0,0.14166766184516633
197190#295576#787520,0,0.0144041786452436
625990#306064#830115,0,0.047452410865773564
377017#731963#348379,0,0.08897603921136982
580418#467297#613045,0,0.02335207218003782
68522#351789#728993,0,0.053645040240858345
4766#41626#1063477,0,0.22394456145568623
280724#651602#428740,0,0.21735792876953922
511869#123748#989666,1,0.9724590251124023
314624#540215#540127,0,0.0
50097#997839#82503,1,0.9415193202319434
56324#323780#759351,1,0.9724590251124023
249799#1010798#69544,0,0.05379115619386631
2948#483455#596887,0,0.30620018266999693
426088#1064402#15940,0,0.43439253023035046
210089#239119#843890,0,0.22394456145568623
356130#378058#701800,0,0.023733894550191318
448863#200378#887891,1,1.0
312899#22792#1002518,0,0.00663157524983146
433816#459801#620542,1,0.9724590251124023
305954#30542#1013853,0,0.00663157524983146
151846#834475#245867,0,0.08897603921136982
371088#471356#608986,1,1.0
617232#328713#751977,0,0.2854303707670137
227777#549297#531045,0,0.4747621215454522
138695#39690#1065403,0,0.19147214241975938
125580#376447#703406,1,0.9724590251124023
293561#859179#221163,0,0.43582218517999316
303462#942454#137888,0,0.3147603503072307
617015#758549#321793,0,0.43439253023035046
528792#1014709#65633,1,1.0
149235#25727#1006083,0,0.22394456145568623
419635#101045#986729,0,0.053645040240858345
257111#594393#485949,0,0.4747621215454522
210841#640420#439922,0,0.08897603921136982
301967#2350#1075181,0,0.023733894550191318
3762#766652#313690,0,0.2854303707670137
134989#719318#361024,0,0.14166766184516633
218475#719425#360917,0,0.4747621215454522
498541#816590#263752,0,0.4747621215454522
351887#796458#283884,0,0.031968722679185796
582655#827923#252419,0,0.08897603921136982
230036#733565#346777,1,0.9993394982489838
43068#756626#323716,1,0.9415193202319434
269037#512867#567475,1,0.9993352244619401
454225#751360#328982,0,0.43439253023035046
245503#652426#427916,1,0.954902910610463
340431#877864#202478,1,0.6541158031974726
150170#1064314#16028,1,0.9620829395268976
58330#803817#276525,0,0.12666589996768196
573498#274428#808594,0,0.03402884039623596
337761#957133#123209,0,0.33728098757388086
296948#208898#873828,1,1.0
39670#634620#445722,0,0.43439253023035046
225441#1029080#51262,0,0.33728098757388086
328551#250850#832149,0,0.411562711077192
602716#497410#582932,0,0.33728098757388086
574452#533333#547009,0,0.08897603921136982
435463#942489#137853,0,0.23098543581904926
539441#192657#895588,1,1.0
404951#99280#988499,0,0.3607844652305567
419602#1010251#70091,0,0.4747621215454522
251387#677557#402785,0,0.2854303707670137
40666#767388#312954,1,0.9620829395268976
1992#588095#492247,0,0.4747621215454522
208136#565886#514456,0,0.30620018266999693
550952#200886#887383,1,0.6848396604435747
292186#170207#917929,0,0.22394456145568623
445448#746686#333656,1,0.9993352244619401
430939#870146#210196,0,0.031968722679185796
272713#833188#247154,0,0.08897603921136982
307769#573242#507100,0,0.05379115619386631
519839#633357#446985,0,0.3147603503072307
539919#467991#612351,1,0.56995756291886
253060#469934#610408,1,1.0
218406#718726#361616,0,0.08897603921136982
374486#964289#116053,1,0.9993352244619401
525331#474282#606060,0,0.023392103042993682
356747#983104#97238,1,0.8752717902974312
283541#332694#747885,0,0.22394456145568623
368666#507567#572775,1,0.8904291589246356
127196#80861#1024390,1,0.8904291589246356
338535#355541#724322,1,0.9029857763017476
303811#745891#334451,0,0.3147603503072307
498573#416215#663766,1,0.7520272847718318
161597#858880#221462,0,0.03402884039623596
100323#284669#798386,0,0.4189395838267791
324823#873164#207178,1,0.996587048556759
46670#982301#98041,0,0.33728098757388086
525774#656471#423871,1,0.9952022085835432
183670#144053#944050,0,0.16452100427294822
62173#501712#578630,0,0.4747621215454522
629240#566116#514226,0,0.08897603921136982
627777#592864#487478,1,0.954902910610463
231120#1057894#22448,1,0.954902910610463
9350#479318#601024,0,0.4747621215454522
550421#755880#324462,1,0.9752785920525963
546811#224909#857903,1,0.9724590251124023
61535#695517#384825,0,0.14166766184516633
40649#506549#573793,1,0.9415193202319434
370945#598581#481761,0,0.08897603921136982
230673#394555#685362,0,0.047452410865773564
100652#772265#308077,1,1.0
99858#482297#598045,0,0.4747621215454522
59099#422518#657470,1,0.9724590251124023
86966#462005#618334,1,0.998048945799398
263097#495116#585226,0,0.33728098757388086
467700#327795#755341,0,0.023733894550191318
593770#528959#551383,0,0.4747621215454522
364579#42220#1062882,0,0.3607844652305567
448882#75783#1029285,0,0.0
349066#93357#994413,1,0.9724590251124023
392490#225045#857765,0,0.22394456145568623
148658#613218#467124,1,1.0
223225#815125#265217,0,0.43439253023035046
268135#417905#662094,1,0.9996968773893252
550705#260667#822317,1,0.9724590251124023
587254#631797#448545,1,0.7027885130104604
4579#975198#105144,1,0.9999709912197609
558600#271964#811051,0,0.023733894550191318
526388#1014072#66270,0,0.30620018266999693
91036#240917#842103,0,0.411562711077192
559269#360035#719827,0,0.0144041786452436
253953#609916#470426,0,0.43439253023035046
56799#1064733#15609,1,0.8752717902974312
261084#615492#464850,1,0.9993352244619401
322381#354393#725472,1,0.9999709912197609
68055#440940#639375,1,0.9724590251124023
93878#347684#733040,1,1.0
307111#33025#876386,0,0.00663157524983146
309409#2969#1012327,0,0.05487975332532449
390177#40521#1064572,1,0.6453734705893941
70827#834244#246098,0,0.14166766184516633
591273#368354#711508,0,0.22394456145568623
130566#839194#241148,0,0.30620018266999693
180307#841211#239131,0,0.08897603921136982
257573#645274#435068,1,0.7373064273071657
458711#879752#200590,1,0.9993352244619401
2267#654296#426046,0,0.30620018266999693
99481#647580#432762,1,1.0
339968#365518#714336,1,0.8099701705632273
68250#509393#570949,0,0.4747621215454522
18941#484039#596303,0,0.30620018266999693
284483#671217#409125,0,0.4747621215454522
277660#768996#311346,0,0.13674005848449466
22365#190586#897652,0,0.411562711077192
501580#1024396#55946,0,0.08897603921136982
200933#781873#298469,1,0.8372750911718035
560561#426161#653816,0,0.22394456145568623
466821#1045363#34979,0,0.03634502254226607
134865#1049556#30786,0,0.2094245198038444
208564#491869#588473,1,0.9996968773893252
163788#1072789#7553,1,0.8871466812987802
632671#264131#818857,0,0.03634502254226607
210681#718506#361836,1,0.9415193202319434
45486#1025256#55086,0,0.43439253023035046
61408#188979#899218,1,0.9724590251124023
102190#384392#695465,1,0.9999709912197609
96772#678024#402318,0,0.43439253023035046
48709#14779#999212,0,0.03634502254226607
412338#239230#843781,1,0.9724590251124023
